Gene,Mean_GBM,Mean_Other,Diff_Score,T_Stat,P_Value,FDR,Cohen_D,Std_GBM,Std_Other,Rank_Selectivity
KATNAL2,0.04131567942898243,0.04880346469168651,-0.0074877852627040845,-0.7065424172759952,0.4819466215510687,0.7083781749497302,-0.08051785543833825,0.08402768996178138,0.09354836292973939,6735
CAPN2,0.15265645974100023,0.16013946113086142,-0.007483001389861188,-0.5754466834429165,0.5666134195636752,0.7726822400893675,-0.06287287929955784,0.1027126654844018,0.12000091798929972,6736
RTN4R,-0.09046660975449618,-0.08298368583811272,-0.007482923916383458,-0.536872003763994,0.5928833226109846,0.7900036783047256,-0.06191046015251465,0.11062310213943494,0.1215026903108191,6737
PRPH,-0.13895546796618086,-0.13147365235433478,-0.007481815611846077,-0.5564685598987085,0.5794799258553895,0.7817224308240288,-0.06383322916546205,0.10666405986628809,0.1178614036140114,6738
BTN3A1,0.05238082012080653,0.05986253080556564,-0.007481710684759106,-0.624611088825344,0.5340686245727726,0.7481550396261238,-0.07456810516395042,0.09533587546322426,0.10065013758199108,6739
RAD54B,-0.13380573022283676,-0.1263294199404688,-0.007476310282367948,-0.5963527221073508,0.552731241460823,0.7625624290708638,-0.07816007763545023,0.100442328889131,0.09533431782592607,6740
RGS4,0.05956387334248447,0.06703342268804273,-0.0074695493455582615,-0.5958545134394826,0.5530310592765386,0.7627621720420611,-0.07320479797510558,0.09999129262411319,0.10216781730893912,6741
C5orf46,0.10802876409778207,0.11549580147560463,-0.007467037377822561,-0.5587781105027326,0.5779987535767324,0.7803701265254415,-0.07794276776826609,0.10746359870403008,0.09499414831003401,6742
AOC3,-0.17214068597355747,-0.1646798604355786,-0.00746082553797886,-0.4635859760857179,0.6442763898120103,0.8219509032884494,-0.05945574134840775,0.12875768620000802,0.1252697561803304,6743
NCCRP1,-0.05331888403599412,-0.04586284937002729,-0.0074560346659668306,-0.5045282992735016,0.6153426488548492,0.8041794192392883,-0.06235381443674495,0.11792840071936271,0.11968254023513543,6744
CCDC28A,-0.009984054197379114,-0.002534372601319597,-0.007449681596059517,-0.16937166639434137,0.8663754666019375,0.9408296082630415,-0.031825692680545574,0.24010350854001244,0.2336806209984676,6745
C8orf74,0.07319790428850063,0.08064745274288991,-0.0074495484543892765,-0.8285939382617741,0.40959027848756824,0.6499578930727463,-0.0741175569352571,0.06934095207033959,0.10220703649782147,6746
TTC39B,0.06447489766340975,0.07192444093317582,-0.0074495432697660735,-0.7172177079744233,0.47545668307520494,0.7033009226383024,-0.09304730928889945,0.0831620393271788,0.07985625881792315,6747
AKT1S1,0.0472127082340487,0.05466175566316234,-0.007449047429113634,-0.5323954967589495,0.5959479092193183,0.79128846178281,-0.05944854534714059,0.11073700924138755,0.12619081148251507,6748
PHETA1,-0.009262012985800235,-0.0018180600391662631,-0.007443952946633972,-0.6548810804016877,0.5144844724541735,0.7341998468424819,-0.07728813451261111,0.09038819053461229,0.09668684779928413,6749
ALX1,0.041027347001842324,0.048465605733931806,-0.0074382587320894825,-0.46404579871098595,0.6439604911064984,0.8218616098299827,-0.0616431877159861,0.12853199033918758,0.12013738328978596,6750
RIC1,-0.5876812311042371,-0.5802457714168764,-0.0074354596873607015,-0.13774399742264398,0.8907967033199193,0.953476601026529,-0.015776467297646212,0.42818342049074487,0.4739669561866911,6751
NKX2-1,-0.033987571237828494,-0.02655327194777737,-0.007434299290051124,-0.5355171302878764,0.5935971533638874,0.790380993522749,-0.044884524898526235,0.10596276761438123,0.16878089727309484,6752
YPEL2,0.04765357065985471,0.055079359836082885,-0.007425789176228173,-0.6165929019041955,0.5393590661406552,0.7523920503320437,-0.07962691362313078,0.09639618902597807,0.0930496297867904,6753
ACSM1,-0.0143133080065243,-0.006888594353343913,-0.007424713653180388,-0.51484823153803,0.6081647532189995,0.7989291939918927,-0.06663573836920494,0.11544625840590998,0.11115586338234762,6754
METTL23,-0.18582528292933467,-0.17842209033727174,-0.007403192592062929,-0.37930615309731985,0.7054881382453222,0.8593849762286098,-0.043426355987071084,0.15481357466429632,0.17144532623960346,6755
STAB2,-0.006442740972421064,0.0009582042104669602,-0.007400945182888025,-0.576281146406843,0.5660935673181171,0.7726822400893675,-0.06769741179450219,0.10208488100521779,0.10977781515681635,6756
PLB1,-0.1476451302416918,-0.14024469614201565,-0.00740043409967614,-0.41634910895302335,0.678358685349957,0.8423580046405872,-0.05808403644528999,0.1429405692774382,0.12633370987710152,6757
FCN1,0.0639775890605604,0.07137717799383794,-0.007399588933277537,-0.6377037660896417,0.5255497881494122,0.7424275782956835,-0.07557898631115718,0.09230070859912422,0.09825853385572385,6758
AGPAT3,0.017596726354364396,0.024991123429353154,-0.007394397074988759,-0.5043378432169557,0.6154670765381378,0.8041929716100962,-0.06106303831068363,0.11681978189195336,0.12136706681243188,6759
KLHDC7B,0.09805179646210999,0.10544283963148159,-0.0073910431693716,-0.2767710352269933,0.78316295152146,0.9007052070894297,-0.03889558832083483,0.13897776229568023,0.19287292103635267,6760
ATP8A2,-0.1327408735703844,-0.1253509421521438,-0.007389931418240597,-0.5434551642511587,0.5883523404204047,0.7870328951479668,-0.06113373959095296,0.1076937441728322,0.12168894982396718,6761
FBLIM1,-0.40049852760204163,-0.39311034234561115,-0.0073881852564304795,-0.37833998621469084,0.7061740224927648,0.8597502007159367,-0.04010451953590682,0.15378801411844065,0.18602887892002298,6762
PNLIP,0.07468863201857467,0.08207442301998179,-0.007385791001407113,-0.7357922921050647,0.4640075282047812,0.6946747088786784,-0.07907965126363924,0.0791600817016406,0.09424765245310204,6763
POU5F2,-0.05939826970801511,-0.05201553020092826,-0.007382739507086851,-0.5490851053789111,0.5845357373572025,0.7852499565940556,-0.06601813771175712,0.10707340826712514,0.1121310198829251,6764
PABIR2,0.033342631780890385,0.04072193180409331,-0.007379300023202924,-0.7604967124310287,0.44922127322983174,0.684017208753746,-0.0846436570435328,0.07677442799489582,0.08781437780402929,6765
CDSN,-0.034796101019096595,-0.02742000849676611,-0.007376092522330485,-0.5412492121795209,0.5899354580025997,0.7883667522699335,-0.07079531372125424,0.10917060676871322,0.10385699342561205,6766
LACTB2,0.02254773086599551,0.029922717258608733,-0.007374986392613223,-0.5146714733416576,0.608300846335961,0.7989291939918927,-0.06895756032664513,0.11496386529195259,0.10640794905011795,6767
GAD1,-0.1048096731687868,-0.09743538361389625,-0.007374289554890542,-0.4720353620195285,0.6382333377915179,0.8187267119716489,-0.0563292312618162,0.12433586253867981,0.1313301681696176,6768
REG3G,0.09341664343551989,0.10078749651786667,-0.007370853082346779,-0.4291808092506514,0.6690003749515261,0.837136195006379,-0.05312660144042539,0.13706409401931208,0.1388495795823799,6769
EMILIN1,-0.015830180711116502,-0.008472886999997691,-0.0073572937111188105,-0.6694700915085513,0.50506725792276,0.726718103178704,-0.06717945419054937,0.08603881910060271,0.11087085104747561,6770
TBX15,-0.1083646765794947,-0.101009960270131,-0.007354716309363699,-0.38788692349083376,0.6992275678959838,0.8556506872273859,-0.05776435651979695,0.15300303910833252,0.12547214982361354,6771
SCML2,0.018598912506313188,0.02595021940793039,-0.007351306901617203,-0.658998418413727,0.5118947832596075,0.7314938921444072,-0.0838440792757322,0.08919943597647274,0.0875785412335649,6772
OR51V1,-0.15170094839866238,-0.14435205837291873,-0.007348890025743654,-0.5921312312605419,0.5558676969436009,0.7651822258479739,-0.07068025805078464,0.08840363120571285,0.10490562218426559,6773
SCN1B,-0.07010200623595043,-0.06275440328033911,-0.007347602955611321,-0.43772208261496237,0.6628275791099173,0.832760742784468,-0.05479382806752392,0.13407269294169796,0.13409692726058353,6774
OR1C1,-0.07502802510814792,-0.06768227925648622,-0.0073457458516617,-0.6636558819703737,0.5093960772417099,0.7298426736732802,-0.0879788394497751,0.0794977201847184,0.08374759175029806,6775
SOX10,-0.22394959529871256,-0.21660545939687198,-0.007344135901840576,-0.12821090613762087,0.898332587522734,0.9569166229692384,-0.018622719018515636,0.46164915409840007,0.3895898700454919,6776
TBCA,-0.9543329615800659,-0.9469940946628583,-0.007338866917207532,-0.22960323882409533,0.8189439044934451,0.9177801969669978,-0.0210503981548047,0.2473964803938032,0.35421223796800777,6777
TMEM170B,-0.003444059817635201,0.003876723868707214,-0.007320783686342415,-0.5029713633688287,0.6165012783548887,0.8049479855642528,-0.0759265491414552,0.11752689273342277,0.09488525453130911,6778
PTRH2,-0.201153230062505,-0.1938341990412521,-0.007319031021252892,-0.4933949278606072,0.6231253065306197,0.8088021140144624,-0.057666169946476935,0.11786581107280072,0.12748688954776405,6779
ZNF433,0.06639077477851289,0.07370598155385075,-0.007315206775337854,-0.5883098372014797,0.5580198582304576,0.7667321132513668,-0.06745825396807623,0.09864092846473686,0.10904685951600551,6780
CHD3,-0.18026903893698232,-0.17295662727364827,-0.007312411663334045,-0.6446149589279065,0.5210181223872379,0.7389680787246425,-0.06913421623923013,0.08944056854136095,0.10674607510435369,6781
CDC7,-2.1790131005728655,-2.171704321978531,-0.007308778594334431,-0.17893720561148627,0.858467503409174,0.937080808076815,-0.023281373461477357,0.3270938466598214,0.31305800320055815,6782
SLC22A1,0.06168496875875316,0.06898877151188998,-0.007303802753136822,-0.6934966444160618,0.4899886953281559,0.7150054765567354,-0.07300148107243565,0.08288262104165406,0.10106483533446005,6783
EGF,-0.003716443491070537,0.0035848094196878726,-0.007301252910758409,-0.597302327055972,0.5521149669587745,0.7623690688060029,-0.08088591460028717,0.09813240801700202,0.08973100272348687,6784
CDK5RAP2,-0.1561002244401492,-0.14880373768189012,-0.007296486758259085,-0.42138653162311623,0.6746193511152557,0.8405669922067717,-0.04716621389178819,0.13707349476661346,0.1557736267377498,6785
ZNF107,0.08435604457065767,0.0916498291546542,-0.007293784583996529,-0.4201040869205341,0.6755957328331652,0.8411441334186742,-0.05299685706817753,0.1387471476615274,0.13755361230492436,6786
CR1,0.2094669895492808,0.2167592902040607,-0.0072923006547798985,-0.2799865987314208,0.7808273434195582,0.8997812506151184,-0.044345802305529085,0.13878669789820358,0.16597176803552235,6787
PRNP,0.05912596157779837,0.06641717503419474,-0.00729121345639637,-0.453642500079389,0.6513803036833616,0.8270126903169551,-0.05728834741638926,0.12845349681316182,0.12719504295081616,6788
PTGDR,-0.0033155894623639664,0.003974173590228269,-0.007289763052592236,-0.5472379689252234,0.5857683724599487,0.7857718775027561,-0.062110419480925,0.10558236355455436,0.11809298459495407,6789
TMEM39A,-0.015469820053389293,-0.00818039305016368,-0.007289427003225614,-0.5278211987672705,0.5991542316197545,0.7932832110443636,-0.06533871659863594,0.11021829044415905,0.11165053888245689,6790
TMED7,-0.02789849391309833,-0.0206121994247607,-0.0072862944883376295,-0.663767024066535,0.5086321451019756,0.7294403314291764,-0.06224303781633902,0.08522549760819227,0.1188361323197276,6791
NXPH1,0.1389098749837137,0.1461909022254841,-0.007281027241770377,-0.5342865664068878,0.5946641452848471,0.7906181202780586,-0.06186665874620082,0.10819657532836555,0.11827954561433204,6792
KMO,0.00018827180016502623,0.007469131591100521,-0.007280859790935495,-0.5240391537892057,0.6017740051268723,0.7948180111710704,-0.0655628366569629,0.11096733803382604,0.11105710412045164,6793
CXCR4,-0.010672251872212444,-0.0034013890431655387,-0.007270862829046905,-0.8520096203447355,0.3966956053092108,0.6388673341835331,-0.08685219146735619,0.06692917693957816,0.08469116822578393,6794
ST6GAL2,-0.17088769602592002,-0.1636175987815471,-0.007270097244372914,-0.3875953944744379,0.699417113076269,0.8558242291913866,-0.051995779721219645,0.15049587460743866,0.13909884656148033,6795
VPS37D,0.009648175222951371,0.016902711260650124,-0.007254536037698753,-0.6151159291071547,0.5403218788341064,0.7532410039260707,-0.07833237800459295,0.09431082730775987,0.09250076421557464,6796
SLC18B1,-0.034633878223524615,-0.027379436609400846,-0.0072544416141237696,-0.5839440216536332,0.560910987186756,0.7690545122530755,-0.06388781606757032,0.09813900489415912,0.11447939414778464,6797
PCYOX1L,0.03245341366105605,0.039706944608730595,-0.007253530947674544,-0.5089831559135788,0.6122669963751786,0.8017643695321206,-0.0689672164038064,0.11441181035035522,0.1045450136289746,6798
CCDC85A,0.038992080503938285,0.04624446032528762,-0.007252379821349332,-0.6077804057305353,0.5450540955554342,0.7570873227094269,-0.06538366049722263,0.09411065089051031,0.11192542948169965,6799
F12,0.007040697429185377,0.014287028861230192,-0.007246331432044815,-0.5021101827573103,0.6170315885059219,0.8050639171578029,-0.061627234716812536,0.11510545589183233,0.11774248148736143,6800
RAB5A,-0.11935122740546106,-0.1121066990468277,-0.007244528358633359,-0.4531384529027807,0.6517784636931419,0.8272838983847757,-0.06422533212042116,0.1286808158184142,0.11168837522897225,6801
CHRNG,-0.21099127915743662,-0.2037469383772364,-0.007244340780200226,-0.4543893924272447,0.6507964236239123,0.8266363813464581,-0.0507957709873422,0.1261948110633148,0.14361924455044253,6802
MFNG,-0.11051951700350009,-0.10327629237857444,-0.0072432246249256454,-0.6462846979589215,0.5199297531980127,0.7380543643376615,-0.06816762672518935,0.0882176986370645,0.10732344764404458,6803
TPO,-0.029558020761857456,-0.022318939849425012,-0.007239080912432444,-0.7476810408214741,0.45669522097556736,0.6883295449225575,-0.0690552532100828,0.07501591740412525,0.1064792824037034,6804
ULBP2,-0.14754099691066114,-0.1403029091661375,-0.007238087744523641,-0.3757839563351731,0.708364926863177,0.8610995874070866,-0.0486943591099169,0.13811280585430388,0.14930187531213035,6805
ATP5MC1,-0.3465849513633893,-0.339349450322127,-0.007235501041262304,-0.36692679293909836,0.7147148366046202,0.8640966549339384,-0.050104877677866574,0.1583844460151873,0.14345167672162115,6806
PERP,-0.051507584060745314,-0.04427311253395868,-0.007234471526786634,-0.5018688784139306,0.6171523370804626,0.8050934535161671,-0.05551629991181168,0.11399120093035613,0.1313030316119498,6807
STXBP2,-0.08383075544415027,-0.07659727795707028,-0.0072334774870799895,-0.6627520376222864,0.5094689710998999,0.729888792009612,-0.07977995637664216,0.08692399196926222,0.09090581585435836,6808
AMTN,0.06947764615071084,0.07671038788101048,-0.007232741730299641,-0.47075263709706183,0.6391897391092982,0.8189575714161362,-0.06340496848759213,0.12330441893602502,0.11344620185843762,6809
E2F2,0.03610369714732876,0.04333503353236598,-0.007231336385037222,-0.6189135875474191,0.5377269403427442,0.7508746801094732,-0.06617223625785391,0.09209364104725414,0.1103047879931244,6810
DHRS7,-0.03255506334787752,-0.025326808351015435,-0.007228254996862086,-0.63168587825016,0.5294631470094195,0.7449456301809645,-0.0759753820079166,0.09112707371983446,0.09539434146170303,6811
NRIP1,0.15604402566386183,0.16326303986804533,-0.007219014204183499,-0.5663755588773495,0.5727313018752399,0.7765327012419605,-0.0617160677113823,0.10065054700586454,0.11795388757026626,6812
CACNG3,-0.08471663951314469,-0.07750207850329138,-0.007214561009853307,-0.40843319113027987,0.6841111547533592,0.8461592085407561,-0.0525350788990084,0.14134806136749475,0.13706315567946092,6813
ZNF233,0.018644107306996543,0.02585164237657961,-0.007207535069583066,-0.5932276902821115,0.5547727947513743,0.7643204750431727,-0.07209720043519774,0.0968331877663221,0.10017012291242196,6814
MYOZ3,0.1153919142068464,0.12259626543601795,-0.0072043512291715545,-0.5564640446801482,0.5795552396528367,0.781737524256666,-0.07450505118016225,0.10386506451506544,0.09621178671183392,6815
RHOA,-0.415489100800821,-0.408291463249853,-0.007197637550968028,-0.19184282160870153,0.8483361283152161,0.9314924293350513,-0.019145866620449363,0.2935479163863745,0.38067443235504195,6816
SYNPR,-0.0032954433635257437,0.003893872808812389,-0.007189316172338133,-0.6961696698677617,0.4882764777059627,0.7135522022612566,-0.0694533146300505,0.08079593997165106,0.1048189738769689,6817
EEF2K,-0.1252787866951674,-0.11809197861521917,-0.0071868080799482315,-0.5921821798754988,0.5554062198046211,0.764840559658756,-0.06451899634111136,0.09583355694504682,0.11232702052762915,6818
KLF17,-0.1759280459286269,-0.16874378307185542,-0.007184262856771484,-0.4255928720570174,0.671622597135805,0.8385228233701517,-0.05615876070252913,0.135302924664352,0.1274336816259246,6819
